27,47055,Edmonton-Beverly-Clareview,0.238975667,0.198066093,0.190840506,0.116990755,0.25440103,0.1225848,0.125805067,0.027586947,0.019321597,0.690210391,85826,0.218298555,0.318619583,0.463081862,11.2,NDP
28,46115,Edmonton-Castle Downs,0.23430554,0.20524775,0.186273447,0.107123496,0.300011022,0.192439105,0.062823763,0.014438444,0.107571917,0.606083985,113098,0.182224083,0.304311427,0.513604018,8.1,NDP
29,47865,Edmonton-City Centre,0.420348898,0.200773007,0.159928967,0.131515721,0.295713036,0.190398075,0.101049869,0.019794401,0.03127734,0.642716535,79008,0.109169794,0.250469043,0.640361163,8.7,NDP
30,48925,Edmonton-Decore,0.208788963,0.185590189,0.20296372,0.158405723,0.328362878,0.191429465,0.096861641,0.024606402,0.087582108,0.583255135,97284,0.252484076,0.320636943,0.426878981,9.5,NDP
31,48025,Edmonton-Ellerslie,0.298282145,0.243310776,0.118479958,0.04862051,0.424697539,0.474968711,0.045160617,0.022319566,0.013141427,0.426679182,116820,0.128279083,0.257656915,0.614064002,8.7,NDP
32,45370,Edmonton-Glenora,0.242120344,0.213246639,0.213246639,0.129601058,0.226357466,0.132466063,0.065837104,0.016742081,0.015158371,0.756900452,100122,0.173263328,0.277463651,0.549273021,10,NDP
33,45485,Edmonton-Gold Bar,0.233263713,0.190282511,0.219742772,0.178520391,0.136917644,0.082820688,0.019252677,0.009113693,0.006151743,0.877762588,105782,0.141557928,0.257677606,0.60089627,8.5,NDP
34,43545,Edmonton-Highlands-Norwood,0.253071535,0.211046044,0.231714319,0.132391779,0.266390446,0.171703631,0.08018523,0.01779186,0.015476481,0.70131611,75301,0.247183099,0.272816901,0.480140845,11,NDP
35,47810,Edmonton-Manning,0.257791257,0.213344489,0.171093913,0.090462246,0.309342634,0.204185162,0.09849926,0.032656944,0.032868315,0.60959628,111036,0.186807317,0.310054747,0.503271465,9.2,NDP
36,44585,Edmonton-McClung,0.229225076,0.190871369,0.207917461,0.142424582,0.306293867,0.214244621,0.048440916,0.015878495,0.030376251,0.677022207,131108,0.148365465,0.288907516,0.562866723,7.9,NDP
37,51760,Edmonton-Meadows,0.2499034,0.220826893,0.176101236,0.079984544,0.397824398,0.46493784,0.039044289,0.018745144,0.010586636,0.451825952,119161,0.163465068,0.312247645,0.524287287,9.3,NDP
38,50300,Edmonton-Mill Woods,0.215705765,0.198011928,0.196023857,0.136481113,0.320978951,0.267123288,0.067888799,0.030419017,0.016619662,0.600725222,95725,0.179278376,0.305061388,0.515660236,10.2,NDP
39,45530,Edmonton-North West,0.228311004,0.209532177,0.171205798,0.129145618,0.315443095,0.219562011,0.074662431,0.015431749,0.087143992,0.580392602,105237,0.190064795,0.299352052,0.510583153,8.5,NDP
40,45195,Edmonton-Riverview,0.233211638,0.187742007,0.206549397,0.162849873,0.231381139,0.185496887,0.02593959,0.010260549,0.015217893,0.751210514,140351,0.129742962,0.260573915,0.609683123,7.5,NDP
41,47270,Edmonton-Rutherford,0.217791411,0.188491644,0.20012693,0.171990692,0.317678667,0.273215821,0.046646604,0.013435082,0.025257954,0.628439381,128832,0.116989855,0.236162835,0.646975729,8.7,NDP
42,45890,Edmonton-South,0.268032251,0.250163434,0.138265417,0.071584223,0.353896817,0.364614203,0.049939633,0.021183185,0.024366151,0.522884425,149420,0.09460031,0.226984351,0.678556323,7.7,NDP
43,45955,Edmonton-South West,0.266782722,0.250680013,0.144380372,0.059405941,0.341096187,0.323656846,0.03520364,0.01267331,0.035311958,0.572032062,163583,0.093452714,0.242865137,0.663822048,6.6,UCP
44,46540,Edmonton-Strathcona,0.410292222,0.180382467,0.149871079,0.113021057,0.21310939,0.204493402,0.027156724,0.01974043,0.032282692,0.708037954,92693,0.082650691,0.247340751,0.670008559,8.9,NDP
45,43050,Edmonton-West Henday,0.230545877,0.217421603,0.190708479,0.117073171,0.294842916,0.243034973,0.045406046,0.013278008,0.024184944,0.656787196,108074,0.164547713,0.28262458,0.552827707,8.1,NDP
46,46830,Edmonton-Whitemud,0.191010036,0.21610079,0.19827034,0.140187914,0.331663763,0.306913446,0.028851388,0.011867175,0.034512793,0.605117039,178710,0.085906945,0.216722859,0.697235334,7.1,NDP
47,51150,Airdrie-Cochrane,0.194232649,0.233235582,0.185239492,0.099706745,0.14359025,0.07323332,0.017370707,0.010363206,0.004540071,0.888274773,161243,0.112313765,0.255825799,0.631987775,7.5,UCP
48,49975,Airdrie-East,0.221210605,0.235017509,0.173186593,0.08034017,0.109892322,0.061588004,0.023045185,0.010264667,0.005937406,0.892623528,126382,0.13943699,0.306235201,0.554327808,8.2,UCP
49,46985,Athabasca-Barrhead-Westlock,0.15100564,0.172714696,0.235500692,0.204107694,0.066092905,0.025932465,0.006731406,0.002207018,0.000772456,0.96259104,94540,0.24640795,0.308446354,0.445279979,8.5,UCP
50,46775,Banff-Kananaskis,0.200106895,0.215072154,0.234847675,0.117691074,0.155525239,0.079809004,0.003751705,0.005343338,0.001023192,0.906775807,236797,0.12295082,0.2381217,0.639066407,7.8,UCP
51,49115,Bonnyville-Cold Lake-St. Paul,0.227018223,0.194950626,0.183243408,0.108724422,0.062617017,0.042546552,0.011962967,0.0032248,0.004681161,0.933319463,121478,0.217251108,0.283487841,0.499395405,10.6,UCP
52,51075,Brooks-Medicine Hat,0.190014684,0.208614782,0.194909447,0.13773862,0.146498114,0.062289734,0.044958711,0.015394026,0.003670099,0.867774493,101816,0.237007571,0.321955601,0.440780187,9.6,UCP
53,44075,Camrose,0.171412365,0.170958593,0.21894498,0.205785593,0.066968541,0.034080076,0.005838894,0.004051478,0.001787417,0.951978074,94661,0.222366898,0.300491898,0.47728588,8.3,UCP
54,42650,Cardston-Siksika,0.173505275,0.163071512,0.182415006,0.142321219,0.108225662,0.014199821,0.001023411,0.005500832,0.000255853,0.976589484,81675,0.291088766,0.280686546,0.428398058,7.3,UCP
